HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,140,3
140,3,120,5
120,5,0,0
0,0,0,0
0,0,0,0
0,0,140,3
140,3,160,5
160,5,190,3
190,3,0,0
0,0,190,6
190,6,200,6
200,6,200,7
200,7,200,7
200,7,190,7
190,7,180,9
180,9,190,14
190,14,200,11
200,11,170,10
170,10,190,13
190,13,190,11
190,11,190,10
190,10,190,10
190,10,190,13
190,13,200,13
200,13,200,10
200,10,180,10
180,10,190,13
190,13,190,10
190,10,200,8
200,8,200,8
200,8,200,9
200,9,180,7
180,7,190,7
190,7,170,7
170,7,170,6
170,6,170,8
170,8,180,9
180,9,180,9
180,9,180,10
180,10,180,9
180,9,180,9
180,9,190,9
190,9,180,9
180,9,190,9
190,9,190,10
190,10,190,9
190,9,200,10
200,10,200,8
200,8,190,11
190,11,200,10
200,10,200,10
200,10,200,9
200,9,200,8
200,8,200,9
200,9,#N/A,#N/A
#N/A,#N/A,200,9
200,9,210,9
210,9,210,9
210,9,200,9
200,9,220,9
220,9,210,10
210,10,210,7
210,7,220,6
220,6,230,7
230,7,230,7
230,7,240,6
240,6,270,3
270,3,270,7
270,7,280,8
280,8,290,6
290,6,300,9
300,9,300,7
300,7,300,7
300,7,310,7
310,7,310,7
310,7,310,7
310,7,300,7
300,7,300,10
300,10,300,8
300,8,300,11
300,11,300,13
300,13,300,15
300,15,300,9
300,9,290,10
290,10,290,13
290,13,290,16
290,16,290,17
290,17,310,20
310,20,310,25
310,25,300,26
300,26,310,22
310,22,300,21
300,21,310,28
310,28,310,20
310,20,310,29
310,29,300,26
300,26,310,21
310,21,320,23
320,23,300,20
300,20,310,22
310,22,320,21
320,21,310,16
310,16,310,17
310,17,320,13
320,13,330,15
330,15,320,15
320,15,320,14
320,14,320,15
320,15,320,14
320,14,310,14
310,14,320,15
320,15,320,15
320,15,320,14
320,14,320,14
320,14,320,16
320,16,310,15
310,15,320,16
320,16,320,16
320,16,310,15
310,15,320,17
320,17,320,17
320,17,310,17
310,17,320,15
320,15,320,14
320,14,320,13
320,13,320,16
320,16,310,15
310,15,310,14
310,14,320,14
320,14,320,15
320,15,320,13
320,13,320,10
320,10,320,11
320,11,310,11
310,11,310,13
310,13,320,11
320,11,320,13
320,13,320,10
320,10,320,11
320,11,320,13
320,13,310,11
310,11,310,13
310,13,320,15
320,15,320,13
320,13,310,14
310,14,310,16
310,16,310,13
310,13,320,15
320,15,320,16
320,16,320,14
320,14,320,16
320,16,340,17
340,17,330,17
330,17,340,20
340,20,340,22
340,22,340,20
340,20,340,21
340,21,350,16
350,16,340,20
340,20,350,17
350,17,350,21
350,21,340,20
340,20,340,21
340,21,340,17
340,17,340,26
340,26,350,18
350,18,330,23
330,23,360,14
360,14,360,20
360,20,360,20
360,20,350,16
350,16,340,22
340,22,340,16
340,16,360,16
360,16,350,15
350,15,350,16
350,16,350,13
350,13,350,11
350,11,360,8
360,8,360,8
360,8,360,7
360,7,360,7
360,7,350,6
350,6,360,5
360,5,350,8
350,8,350,7
350,7,340,9
340,9,340,9
340,9,340,7
340,7,340,8
340,8,340,8
340,8,340,6
340,6,330,7
330,7,340,7
340,7,330,7
330,7,340,6
340,6,330,7
330,7,330,6
330,6,330,7
330,7,330,6
330,6,330,6
330,6,330,7
330,7,330,6
330,6,330,8
330,8,330,7
330,7,340,6
340,6,330,6
330,6,320,5
320,5,320,5
320,5,320,6
320,6,320,6
320,6,310,6
310,6,310,5
310,5,320,7
320,7,310,7
310,7,330,7
330,7,310,6
310,6,320,6
320,6,320,6
320,6,310,6
310,6,320,6
320,6,310,8
310,8,330,7
330,7,340,7
340,7,340,8
340,8,340,8
340,8,330,11
330,11,330,14
330,14,340,14
340,14,350,11
350,11,330,11
330,11,330,14
330,14,340,13
340,13,340,10
340,10,350,10
350,10,330,11
330,11,320,14
320,14,320,11
320,11,310,14
310,14,320,14
320,14,330,16
330,16,340,16
340,16,330,11
330,11,330,13
330,13,320,11
320,11,320,14
320,14,340,14
340,14,330,9
330,9,330,7
330,7,330,7
330,7,330,6
330,6,0,0
0,0,350,3
350,3,0,0
0,0,350,3
350,3,30,3
30,3,20,3
20,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,170,3
170,3,170,3
170,3,190,6
190,6,190,6
190,6,180,5
180,5,180,3
180,3,200,5
200,5,170,5
170,5,190,7
190,7,170,6
170,6,170,5
170,5,180,5
180,5,170,5
170,5,170,6
170,6,180,6
180,6,180,7
180,7,180,7
180,7,170,7
170,7,170,7
170,7,180,8
180,8,170,8
170,8,170,7
170,7,170,8
170,8,180,8
180,8,170,9
170,9,180,8
180,8,180,8
180,8,180,13
180,13,190,15
190,15,190,13
190,13,200,16
200,16,190,16
190,16,190,16
190,16,180,14
180,14,180,17
180,17,180,18
180,18,190,18
190,18,190,21
190,21,190,22
190,22,180,23
180,23,180,18
180,18,180,22
180,22,190,20
190,20,180,23
180,23,190,24
190,24,190,20
190,20,180,20
180,20,190,22
190,22,190,16
190,16,180,17
180,17,180,17
180,17,180,16
180,16,180,16
180,16,180,13
180,13,170,13
170,13,180,10
180,10,170,11
170,11,180,11
180,11,180,11
180,11,180,11
180,11,180,11
180,11,180,13
180,13,180,14
180,14,180,14
180,14,180,14
180,14,180,14
180,14,180,11
180,11,180,9
180,9,180,8
180,8,170,8
170,8,180,9
180,9,180,8
180,8,180,7
180,7,180,9
180,9,190,10
190,10,180,10
180,10,180,10
180,10,180,9
180,9,170,8
170,8,170,7
170,7,170,9
170,9,180,10
180,10,180,10
180,10,170,9
170,9,180,10
180,10,180,8
180,8,180,8
180,8,170,8
170,8,170,8
170,8,170,8
170,8,170,6
170,6,160,6
160,6,160,7
160,7,160,5
160,5,160,6
160,6,150,6
150,6,150,5
150,5,170,6
170,6,170,6
170,6,180,8
180,8,180,8
180,8,190,9
190,9,180,8
180,8,190,9
190,9,200,8
200,8,190,9
190,9,190,7
190,7,180,7
180,7,190,7
190,7,190,8
190,8,180,7
180,7,180,7
180,7,180,7
180,7,180,9
180,9,170,8
170,8,170,10
170,10,190,14
190,14,170,13
170,13,170,10
170,10,170,9
170,9,170,11
170,11,170,10
170,10,180,9
180,9,160,7
160,7,160,6
160,6,150,6
150,6,150,6
150,6,140,8
140,8,140,7
140,7,150,7
150,7,140,8
140,8,150,8
150,8,160,8
160,8,160,8
160,8,170,9
170,9,160,10
160,10,160,9
160,9,160,8
160,8,160,9
160,9,160,7
160,7,170,6
170,6,160,7
160,7,150,6
150,6,160,7
160,7,150,7
150,7,160,8
160,8,160,7
160,7,#N/A,#N/A
#N/A,#N/A,160,7
160,7,150,8
150,8,150,8
150,8,160,8
160,8,150,7
150,7,160,7
160,7,160,8
160,8,160,8
160,8,160,9
160,9,160,9
160,9,150,7
150,7,150,7
150,7,160,8
160,8,160,8
160,8,160,7
160,7,160,8
160,8,150,9
150,9,150,9
150,9,150,8
150,8,150,7
150,7,160,6
160,6,160,6
160,6,160,8
160,8,160,8
160,8,160,8
160,8,160,10
160,10,160,11
160,11,170,13
170,13,170,13
170,13,170,15
170,15,180,16
180,16,170,14
170,14,180,13
180,13,180,14
180,14,180,15
180,15,170,13
170,13,190,16
190,16,180,17
180,17,180,13
180,13,190,14
190,14,180,13
180,13,180,14
180,14,180,14
180,14,170,15
170,15,180,11
180,11,180,13
180,13,180,10
180,10,180,10
180,10,170,10
170,10,170,8
170,8,170,7
170,7,170,5
170,5,170,7
170,7,160,7
160,7,160,8
160,8,160,8
160,8,160,8
160,8,170,7
170,7,160,8
160,8,160,8
160,8,160,8
160,8,160,7
160,7,170,7
170,7,170,6
170,6,170,5
170,5,160,5
160,5,160,6
160,6,170,3
170,3,160,5
160,5,160,7
160,7,160,6
160,6,160,6
160,6,160,6
160,6,150,6
150,6,160,5
160,5,160,6
160,6,150,6
150,6,150,6
150,6,150,7
150,7,160,6
160,6,160,6
160,6,160,6
160,6,160,3
160,3,160,3
160,3,150,5
150,5,130,7
130,7,140,7
140,7,150,5
150,5,140,7
140,7,130,7
130,7,130,6
130,6,130,8
130,8,120,8
120,8,120,6
120,6,120,6
120,6,130,7
130,7,140,7
140,7,140,8
140,8,150,8
150,8,140,9
140,9,150,9
150,9,150,9
150,9,160,9
160,9,170,9
170,9,160,7
160,7,160,9
160,9,160,10
160,10,140,13
140,13,160,10
160,10,150,11
150,11,140,14
140,14,150,11
150,11,150,10
150,10,160,11
160,11,160,13
160,13,160,13
160,13,150,14
150,14,150,13
150,13,140,10
140,10,140,10
140,10,140,10
140,10,140,10
140,10,140,11
140,11,140,10
140,10,140,11
140,11,150,10
150,10,150,10
150,10,150,11
150,11,140,13
140,13,150,10
150,10,150,11
150,11,150,11
150,11,160,8
160,8,150,9
150,9,150,8
150,8,150,8
150,8,150,9
150,9,140,7
140,7,140,8
140,8,150,7
150,7,150,8
150,8,150,8
150,8,150,8
150,8,140,7
140,7,150,7
150,7,150,7
150,7,140,10
140,10,140,8
140,8,150,7
150,7,140,8
140,8,140,8
140,8,150,8
150,8,150,8
150,8,150,8
150,8,160,8
160,8,150,9
150,9,150,8
150,8,150,8
150,8,150,8
150,8,150,7
150,7,140,9
140,9,140,9
140,9,150,9
150,9,140,8
140,8,140,9
140,9,140,10
140,10,140,10
140,10,140,11
140,11,160,9
160,9,160,10
160,10,150,10
150,10,150,10
150,10,150,10
150,10,140,14
140,14,150,13
150,13,150,13
150,13,150,14
150,14,160,13
160,13,150,13
150,13,150,17
150,17,150,15
150,15,160,18
160,18,150,14
150,14,150,15
150,15,150,15
150,15,150,18
150,18,150,17
150,17,150,18
150,18,150,14
150,14,150,14
150,14,170,13
170,13,160,14
160,14,150,11
150,11,160,9
160,9,170,16
170,16,170,10
170,10,170,10
170,10,170,7
170,7,160,8
160,8,160,8
160,8,170,6
170,6,180,10
180,10,180,9
180,9,250,16
250,16,260,13
260,13,240,10
240,10,250,10
250,10,250,11
250,11,250,11
250,11,250,10
250,10,250,13
250,13,250,15
250,15,270,15
270,15,280,15
280,15,260,10
260,10,270,9
270,9,#N/A,#N/A
#N/A,#N/A,260,8
260,8,250,6
250,6,280,8
280,8,270,11
270,11,280,9
280,9,280,10
280,10,270,9
270,9,270,7
270,7,240,5
240,5,250,7
250,7,260,5
260,5,260,6
260,6,270,7
270,7,270,9
270,9,280,8
280,8,290,6
290,6,280,5
280,5,270,5
270,5,270,3
270,3,0,0
0,0,0,0
0,0,230,5
230,5,230,3
230,3,0,0
0,0,0,0
0,0,200,3
200,3,0,0
0,0,270,7
270,7,300,3
300,3,290,5
290,5,280,7
280,7,280,8
280,8,270,5
270,5,260,5
260,5,280,7
280,7,270,6
270,6,240,6
240,6,270,8
270,8,280,7
280,7,280,5
280,5,250,9
250,9,260,9
260,9,250,6
250,6,250,7
250,7,250,6
250,6,250,7
250,7,260,7
260,7,250,8
250,8,250,6
250,6,240,3
240,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,320,3
320,3,330,6
330,6,340,5
340,5,340,6
340,6,340,3
340,3,340,5
340,5,340,6
340,6,0,0
0,0,350,5
350,5,0,0
0,0,340,6
340,6,360,3
360,3,360,5
360,5,360,5
360,5,0,0
0,0,20,6
20,6,20,6
20,6,10,7
10,7,360,7
360,7,20,5
20,5,10,7
10,7,360,7
360,7,360,6
360,6,360,6
360,6,360,6
360,6,10,5
10,5,350,3
350,3,10,6
10,6,10,6
10,6,360,3
360,3,350,6
350,6,10,8
10,8,10,8
10,8,360,10
360,10,30,8
30,8,40,9
40,9,50,6
50,6,30,7
30,7,30,10
30,10,20,11
20,11,60,11
60,11,60,11
60,11,70,13
70,13,70,11
70,11,60,10
60,10,70,7
70,7,50,9
50,9,50,9
50,9,60,9
60,9,50,8
50,8,40,6
40,6,40,6
40,6,40,8
40,8,#N/A,#N/A
#N/A,#N/A,50,10
50,10,60,10
60,10,60,11
60,11,40,8
40,8,40,9
40,9,30,10
30,10,30,10
30,10,20,10
20,10,10,10
10,10,10,10
10,10,10,13
10,13,10,14
10,14,10,14
10,14,10,15
10,15,20,13
20,13,30,13
30,13,20,15
20,15,20,15
20,15,30,14
30,14,30,14
30,14,40,14
40,14,40,10
40,10,50,11
50,11,50,15
50,15,50,15
50,15,50,14
50,14,50,14
50,14,50,14
50,14,50,17
50,17,50,15
50,15,50,16
50,16,50,20
50,20,50,17
50,17,50,14
50,14,50,16
50,16,50,16
50,16,50,17
50,17,50,17
50,17,50,17
50,17,40,13
40,13,40,14
40,14,40,16
40,16,50,16
50,16,40,16
40,16,50,16
50,16,30,14
30,14,30,14
30,14,30,13
30,13,#N/A,#N/A
#N/A,#N/A,40,14
40,14,40,17
40,17,40,16
40,16,50,15
50,15,40,18
40,18,50,21
50,21,50,16
50,16,50,16
50,16,50,18
50,18,40,18
40,18,40,17
40,17,VRB,20
VRB,20,50,18
50,18,50,15
50,15,40,19
40,19,40,18
40,18,50,16
50,16,50,15
50,15,40,13
40,13,40,14
40,14,40,14
40,14,30,14
30,14,40,11
40,11,30,14
30,14,40,17
40,17,40,14
40,14,30,14
30,14,30,14
30,14,30,13
30,13,30,14
30,14,20,11
20,11,20,11
20,11,20,14
20,14,10,13
10,13,20,15
20,15,20,14
20,14,10,14
10,14,20,17
20,17,20,14
20,14,30,13
30,13,10,13
10,13,10,11
10,11,360,14
360,14,360,13
360,13,360,13
360,13,360,11
360,11,10,10
10,10,360,13
360,13,360,11
360,11,350,11
350,11,350,10
350,10,350,14
350,14,350,14
350,14,340,13
340,13,340,15
340,15,340,15
340,15,340,16
340,16,320,15
320,15,330,15
330,15,330,15
330,15,320,14
320,14,330,15
330,15,320,14
320,14,320,13
320,13,320,14
320,14,310,11
310,11,310,15
310,15,300,14
300,14,310,14
310,14,310,14
310,14,310,13
310,13,290,14
290,14,300,14
300,14,300,18
300,18,290,16
290,16,300,16
300,16,300,15
300,15,300,15
300,15,300,15
300,15,300,16
300,16,290,17
290,17,290,16
290,16,290,11
290,11,290,16
290,16,#N/A,#N/A
#N/A,#N/A,290,16
290,16,290,14
290,14,290,14
290,14,290,16
290,16,290,15
290,15,290,14
290,14,290,16
290,16,290,16
290,16,300,17
300,17,290,15
290,15,290,13
290,13,290,14
290,14,290,14
290,14,290,14
290,14,290,11
290,11,280,14
280,14,280,14
280,14,290,10
290,10,280,11
280,11,280,11
280,11,280,11
280,11,280,10
280,10,280,10
280,10,280,10
280,10,270,9
270,9,260,7
260,7,260,10
260,10,260,8
260,8,270,8
270,8,280,9
280,9,270,9
270,9,270,10
270,10,260,9
260,9,270,8
270,8,260,7
260,7,260,6
260,6,260,10
260,10,270,7
270,7,280,10
280,10,260,7
260,7,260,10
260,10,260,8
260,8,250,7
250,7,270,10
270,10,260,8
260,8,250,7
250,7,230,9
230,9,250,8
250,8,240,7
240,7,250,9
250,9,250,10
250,10,250,8
250,8,250,9
250,9,260,6
260,6,240,6
240,6,240,6
240,6,240,5
240,5,230,8
230,8,220,7
220,7,210,6
210,6,210,9
210,9,230,7
230,7,210,6
210,6,200,6
200,6,200,6
200,6,200,6
200,6,210,6
210,6,200,6
200,6,180,6
180,6,190,7
190,7,190,7
190,7,200,7
200,7,#N/A,#N/A
#N/A,#N/A,200,7
200,7,200,8
200,8,200,7
200,7,190,7
190,7,190,6
190,6,190,7
190,7,180,5
180,5,170,5
170,5,180,6
180,6,190,7
190,7,190,7
190,7,190,6
190,6,180,6
180,6,170,6
170,6,170,6
170,6,180,6
180,6,170,5
170,5,170,3
170,3,160,6
160,6,170,6
170,6,160,8
160,8,160,7
160,7,160,6
160,6,170,5
170,5,170,6
170,6,160,5
160,5,170,6
170,6,190,6
190,6,190,7
190,7,180,8
180,8,180,8
180,8,180,8
180,8,180,8
180,8,190,7
190,7,190,7
190,7,210,6
210,6,200,6
200,6,200,7
200,7,210,6
210,6,210,6
210,6,210,7
210,7,200,5
200,5,220,3
220,3,220,6
220,6,220,6
220,6,220,5
220,5,230,5
230,5,210,3
210,3,190,3
190,3,190,3
190,3,200,3
200,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,330,3
330,3,0,0
0,0,340,5
340,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80,5
80,5,0,0
0,0,280,5
280,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,110,5
110,5,140,3
140,3,80,6
80,6,80,6
80,6,80,5
80,5,60,3
60,3,0,0
0,0,0,0
0,0,100,5
100,5,160,6
160,6,120,3
120,3,150,3
150,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,130,3
130,3,0,0
0,0,190,3
190,3,160,3
160,3,210,5
210,5,200,5
200,5,210,5
210,5,200,5
200,5,200,3
200,3,220,3
220,3,0,0
0,0,240,5
240,5,270,7
270,7,270,6
270,6,240,6
240,6,270,7
270,7,280,7
280,7,270,6
270,6,290,6
290,6,0,0
0,0,320,5
320,5,310,5
310,5,300,5
300,5,300,6
300,6,310,6
310,6,310,6
310,6,310,6
310,6,320,5
320,5,320,5
320,5,330,7
330,7,330,8
330,8,320,7
320,7,340,8
340,8,320,7
320,7,330,8
330,8,330,9
330,9,330,10
330,10,330,9
330,9,330,9
330,9,330,9
330,9,340,10
340,10,#N/A,#N/A
#N/A,#N/A,330,8
330,8,340,11
340,11,340,10
340,10,330,9
330,9,330,11
330,11,330,11
330,11,330,13
330,13,330,13
330,13,330,11
330,11,330,11
330,11,320,11
320,11,320,11
320,11,320,10
320,10,320,13
320,13,330,9
330,9,330,13
330,13,330,10
330,10,350,8
350,8,350,9
350,9,340,13
340,13,340,9
340,9,330,9
330,9,340,9
340,9,330,10
330,10,320,9
320,9,330,11
330,11,330,15
330,15,320,10
320,10,320,13
320,13,330,14
330,14,VRB,11
VRB,11,350,14
350,14,350,15
350,15,VRB,11
VRB,11,360,9
360,9,360,10
360,10,350,13
350,13,350,13
350,13,340,13
340,13,360,11
360,11,350,10
350,10,320,11
320,11,340,9
340,9,320,15
320,15,310,13
310,13,310,15
310,15,340,11
340,11,330,11
330,11,330,9
330,9,330,9
330,9,320,9
320,9,320,11
320,11,320,10
320,10,320,10
320,10,330,7
330,7,330,7
330,7,330,7
330,7,330,8
330,8,320,8
320,8,330,10
330,10,320,9
320,9,310,9
310,9,310,10
310,10,320,8
320,8,330,6
330,6,320,7
320,7,320,6
320,6,320,8
320,8,320,8
320,8,310,9
310,9,310,11
310,11,320,10
320,10,#N/A,#N/A
#N/A,#N/A,310,11
310,11,310,11
310,11,310,14
310,14,310,9
310,9,330,10
330,10,310,10
310,10,320,10
320,10,310,9
310,9,320,8
320,8,330,10
330,10,310,11
310,11,320,10
320,10,320,9
320,9,310,9
310,9,320,10
320,10,300,10
300,10,310,8
310,8,320,9
320,9,320,9
320,9,320,7
320,7,310,7
310,7,310,5
310,5,330,6
330,6,300,9
300,9,310,6
310,6,320,6
320,6,360,7
360,7,300,5
300,5,340,5
340,5,0,0
0,0,0,0
0,0,0,0
0,0,100,3
100,3,0,0
0,0,180,6
180,6,170,3
170,3,160,6
160,6,180,6
180,6,200,5
200,5,210,5
210,5,230,5
230,5,170,5
170,5,200,6
200,6,210,7
210,7,190,9
190,9,180,10
180,10,200,6
200,6,180,7
180,7,180,9
180,9,170,9
170,9,170,7
170,7,170,9
170,9,170,9
170,9,170,9
170,9,160,9
160,9,170,11
170,11,170,13
170,13,160,13
160,13,170,13
170,13,180,10
180,10,170,14
170,14,160,11
160,11,150,10
150,10,160,11
160,11,170,13
170,13,160,13
160,13,170,11
170,11,160,11
160,11,170,10
170,10,170,14
170,14,180,15
180,15,180,15
180,15,170,14
170,14,170,15
170,15,170,15
170,15,180,21
180,21,170,21
170,21,170,16
170,16,170,18
170,18,180,17
180,17,180,16
180,16,170,18
170,18,180,18
180,18,180,17
180,17,180,16
180,16,180,13
180,13,180,16
180,16,180,14
180,14,190,15
190,15,190,16
190,16,190,17
190,17,190,16
190,16,190,15
190,15,190,14
190,14,190,14
190,14,190,13
190,13,190,13
190,13,200,10
200,10,200,10
200,10,210,11
210,11,210,13
210,13,210,11
210,11,230,9
230,9,240,10
240,10,270,13
270,13,290,14
290,14,290,16
290,16,300,15
300,15,320,13
320,13,310,15
310,15,310,15
310,15,320,14
320,14,300,11
300,11,320,16
320,16,320,15
320,15,320,16
320,16,300,14
300,14,300,17
300,17,320,13
320,13,310,11
310,11,300,11
300,11,300,9
300,9,300,10
300,10,320,14
320,14,310,9
310,9,310,10
310,10,310,7
310,7,300,9
300,9,300,10
300,10,320,10
320,10,320,10
320,10,320,13
320,13,320,11
320,11,320,11
320,11,320,9
320,9,310,8
310,8,320,8
320,8,320,9
320,9,330,13
330,13,330,11
330,11,330,10
330,10,330,10
330,10,350,10
350,10,340,10
340,10,350,9
350,9,#N/A,#N/A
#N/A,#N/A,340,9
340,9,350,9
350,9,350,8
350,8,350,7
350,7,360,8
360,8,350,9
350,9,360,7
360,7,360,6
360,6,360,7
360,7,360,8
360,8,10,7
10,7,20,9
20,9,20,7
20,7,10,8
10,8,10,6
10,6,360,6
360,6,20,9
20,9,20,8
20,8,20,7
20,7,40,8
40,8,40,9
40,9,40,9
40,9,40,9
40,9,40,8
40,8,50,10
50,10,40,11
40,11,40,11
40,11,50,14
50,14,50,10
50,10,50,10
50,10,50,13
50,13,60,11
60,11,70,13
70,13,60,10
60,10,60,14
60,14,80,15
80,15,80,15
80,15,70,14
70,14,70,10
70,10,60,13
60,13,80,10
80,10,60,15
60,15,70,14
70,14,80,16
80,16,70,16
70,16,70,15
70,15,70,15
70,15,80,14
80,14,80,15
80,15,80,14
80,14,70,18
70,18,80,18
80,18,70,15
70,15,70,17
70,17,80,16
80,16,80,10
80,10,80,10
80,10,80,11
80,11,90,15
90,15,90,16
90,16,100,18
100,18,100,17
100,17,100,14
100,14,110,18
110,18,110,15
110,15,100,16
100,16,110,18
110,18,110,18
110,18,120,15
120,15,120,15
120,15,120,10
120,10,120,14
120,14,120,16
120,16,120,16
120,16,120,16
120,16,120,13
120,13,120,14
120,14,120,14
120,14,110,13
110,13,110,14
110,14,120,13
120,13,110,13
110,13,110,13
110,13,110,13
110,13,120,13
120,13,110,13
110,13,110,13
110,13,110,14
110,14,110,13
110,13,110,13
110,13,110,11
110,11,110,11
110,11,110,9
110,9,110,13
110,13,120,11
120,11,120,14
120,14,120,16
120,16,120,14
120,14,130,11
130,11,120,10
120,10,130,9
130,9,120,7
120,7,120,7
120,7,120,6
120,6,0,0
0,0,120,3
120,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,100,3
100,3,0,0
0,0,130,3
130,3,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,250,6
250,6,280,9
280,9,290,13
290,13,300,11
300,11,300,13
300,13,310,14
310,14,320,11
320,11,310,10
310,10,310,14
310,14,300,10
300,10,310,11
310,11,320,10
320,10,320,9
320,9,320,7
320,7,320,10
320,10,320,9
320,9,320,8
320,8,320,7
320,7,330,8
330,8,320,10
320,10,330,9
330,9,320,7
320,7,320,7
320,7,310,8
310,8,320,0
320,0,#N/A,#N/A
#N/A,#N/A,330,10
330,10,330,9
330,9,340,9
340,9,10,9
10,9,10,6
10,6,30,6
30,6,30,3
30,3,50,5
50,5,40,3
40,3,50,5
50,5,60,6
60,6,60,6
60,6,80,6
80,6,60,5
60,5,70,8
70,8,80,7
80,7,80,10
80,10,80,8
80,8,100,7
100,7,90,9
90,9,80,7
80,7,0,0
0,0,20,5
20,5,30,3
30,3,10,5
10,5,50,10
50,10,30,8
30,8,10,7
10,7,20,6
20,6,30,7
30,7,30,6
30,6,360,6
360,6,360,5
360,5,340,6
340,6,340,7
340,7,340,8
340,8,340,7
340,7,310,7
310,7,310,9
310,9,310,11
310,11,320,8
320,8,300,11
300,11,300,14
300,14,300,14
300,14,300,15
300,15,290,15
290,15,290,15
290,15,310,16
310,16,290,16
290,16,290,11
290,11,300,13
300,13,300,13
300,13,290,20
290,20,290,15
290,15,290,16
290,16,290,18
290,18,300,16
300,16,290,16
290,16,290,22
290,22,290,13
290,13,290,15
290,15,280,11
280,11,300,11
300,11,300,10
300,10,290,16
290,16,290,11
290,11,290,15
290,15,280,15
280,15,300,17
300,17,290,23
290,23,290,17
290,17,290,20
290,20,290,16
290,16,#N/A,#N/A
#N/A,#N/A,300,15
300,15,300,20
300,20,290,18
290,18,290,15
290,15,280,15
280,15,290,15
290,15,290,15
290,15,290,14
290,14,290,15
290,15,290,11
290,11,290,11
290,11,300,13
300,13,270,13
270,13,290,14
290,14,280,14
280,14,280,11
280,11,290,17
290,17,290,13
290,13,290,11
290,11,290,10
290,10,290,15
290,15,290,11
290,11,290,14
290,14,290,11
290,11,290,13
290,13,290,11
290,11,310,10
310,10,310,13
310,13,290,11
290,11,310,11
310,11,300,11
300,11,320,10
320,10,290,9
290,9,310,6
310,6,300,3
300,3,320,6
320,6,310,8
310,8,310,9
310,9,320,9
320,9,310,6
310,6,290,3
290,3,300,6
300,6,320,6
320,6,300,6
300,6,280,5
280,5,270,3
270,3,320,3
320,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,50,3
50,3,0,0
0,0,110,3
110,3,0,0
0,0,100,6
100,6,110,6
110,6,110,6
110,6,110,7
110,7,90,8
90,8,90,8
90,8,100,6
100,6,100,3
100,3,110,8
110,8,120,3
120,3,120,9
120,9,120,9
120,9,110,9
110,9,#N/A,#N/A
#N/A,#N/A,110,14
110,14,120,13
120,13,130,16
130,16,130,13
130,13,130,14
130,14,130,16
130,16,120,16
120,16,120,15
120,15,120,16
120,16,120,18
120,18,130,15
130,15,130,16
130,16,130,14
130,14,130,15
130,15,120,17
120,17,130,15
130,15,130,17
130,17,130,21
130,21,130,22
130,22,140,17
140,17,130,21
130,21,130,21
130,21,120,23
120,23,120,26
120,26,120,24
120,24,130,23
130,23,120,26
120,26,120,26
120,26,130,21
130,21,130,25
130,25,130,25
130,25,130,28
130,28,130,25
130,25,130,29
130,29,140,21
140,21,130,28
130,28,130,20
130,20,130,21
130,21,130,20
130,20,130,22
130,22,140,15
140,15,140,13
140,13,140,11
140,11,140,10
140,10,140,13
140,13,140,10
140,10,140,10
140,10,140,11
140,11,150,14
150,14,150,10
150,10,VRB,9
VRB,9,150,6
150,6,150,8
150,8,140,6
140,6,150,8
150,8,150,3
150,3,160,6
160,6,170,3
170,3,180,3
180,3,200,5
200,5,210,3
210,3,220,3
220,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,230,3
230,3,0,0
0,0,260,5
260,5,260,7
260,7,280,8
280,8,300,14
300,14,290,15
290,15,300,15
300,15,#N/A,#N/A
#N/A,#N/A,290,14
290,14,290,14
290,14,300,15
300,15,290,13
290,13,300,8
